* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = A3067CEI
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\379.eds
* Experiment Name = _A3067CEI
* Experiment Run End Time = 2013-04-18 20:46:17 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
151	hsa-mir-18a-3p	21.388	3	18	N
152	hsa-mir-15a-5p	20.532	3	17	N
153	hsa-mir-134	21.170	3	18	N
154	hsa-mir-421	22.603	3	19	N
155	hsa-mir-181c-5p	23.280	3	20	Y
156	hsa-mir-337-5p	24.779	3	22	Y
157	hsa-mir-1537	25.048	3	22	N
158	hsa-mir-7-5p	24.650	3	21	Y
159	hsa-mir-139-5p	20.910	3	18	N
160	hsa-mir-551a	22.562	3	19	N
161	hsa-mir-15a-3p	19.879	3	17	N
162	hsa-mir-339-3p	20.737	3	17	N
163	hsa-mir-340-5p	22.162	3	19	N
164	hsa-mir-30d-5p	20.685	3	18	N
165	hsa-mir-3923	22.443	3	19	N
166	hsa-let-7e-5p	23.835	3	21	N
167	hsa-mir-335-3p	22.651	3	19	N
168	hsa-mir-345-5p	19.394	3	16	N
169	hsa-mir-485-5p	22.534	3	19	N
170	hsa-mir-3183	21.387	3	18	N
171	hsa-mir-532-3p	19.793	3	17	N
172	hsa-mir-542-3p	23.876	3	21	N
173	hsa-mir-199a-3p	20.082	3	17	N
174	hsa-mir-337-3p	24.123	3	21	N
175	hsa-mir-4301	18.611	3	15	N
176	hsa-mir-381-3p	20.863	3	18	N
177	hsa-mir-412	20.145	3	17	N
178	hsa-mir-505-3p	20.919	3	18	N
179	hsa-mir-136-3p	25.010	3	22	N
180	hsa-mir-363-3p	23.605	3	20	N
181	hsa-mir-1301	19.974	3	17	N
182	hsa-let-7g-3p	18.747	3	16	N
183	hsa-mir-598	21.300	3	18	N
184	hsa-mir-221-3p	18.627	3	16	N
185	hsa-mir-28-3p	20.106	3	17	N
186	hsa-mir-629-3p	19.309	3	16	N
187	hsa-mir-4267	19.367	3	16	N
188	hsa-mir-3131	17.039	3	14	N
189	hsa-mir-124-3p	20.888	3	18	N
190	hsa-mir-155-5p	26.109	3	23	N
191	hsa-mir-486-3p	23.188	3	20	N
192	hsa-mir-26a-5p	17.760	3	14	N
193	hsa-mir-98-5p	26.952	3	24	N
194	hsa-mir-144-3p	19.801	3	17	N
195	hsa-mir-20a-5p	18.137	3	15	N
196	hsa-mir-195-5p	16.753	3	14	N
197	hsa-mir-3191-3p	18.474	3	15	N
198	hsa-mir-4454	15.764	3	13	N
199	hsa-mir-766-3p	15.161	3	12	N
200	hsa-mir-99b-5p	21.746	3	19	N
201	hsa-mir-140-5p	25.763	3	22	N
202	hsa-let-7d-3p	19.497	3	16	N
203	hsa-mir-328	23.533	3	21	N
204	hsa-mir-652-3p	21.469	3	18	N
205	hsa-mir-133a	23.197	3	20	N
206	hsa-mir-379-5p	25.809	3	22	N
207	hsa-mir-27a-3p	14.881	3	12	N
