* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C300FKO5
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\409.eds
* Experiment Name = _C300FKO5
* Experiment Run End Time = 2013-07-14 03:13:07 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
241	hsa-mir-331-3p	27.619	3	25	N
242	hsa-mir-30c-5p	23.147	3	20	N
243	hsa-mir-487b	26.749	3	24	N
244	hsa-mir-32-5p	26.694	3	23	N
245	hsa-mir-3176	25.297	3	22	N
246	hsa-mir-192-5p	22.804	3	20	N
247	hsa-mir-181a-5p	25.624	3	23	N
248	hsa-mir-1287	24.254	3	21	N
249	hsa-mir-378e	25.283	3	22	N
250	hsa-mir-320b	20.848	3	18	N
251	hsa-mir-671-3p	23.619	3	20	N
252	hsa-mir-374a-5p	26.783	3	23	N
253	hsa-mir-450a-5p	29.961	3	27	N
254	hsa-mir-3613-3p	26.310	3	23	Y
255	hsa-mir-342-3p	23.674	3	20	N
256	hsa-mir-3689a-5p	26.370	3	23	N
257	hsa-mir-4302	25.704	3	22	N
258	hsa-mir-183-5p	26.891	3	24	N
259	hsa-mir-27b-3p	22.616	3	19	N
260	hsa-mir-15b-5p	21.453	3	18	N
261	hsa-mir-424-5p	19.007	3	16	N
262	hsa-mir-373-5p	18.958	3	16	N
263	hsa-mir-374b-5p	26.687	3	24	N
264	hsa-mir-375	24.138	3	21	N
265	hsa-mir-574-3p	20.611	3	17	N
266	hsa-mir-4524a-3p	28.993	3	26	N
267	hsa-mir-191-3p	26.363	3	23	N
268	hsa-mir-17-5p	22.790	3	20	N
269	hsa-mir-7-1-3p	27.527	3	24	N
270	hsa-mir-720	15.912	3	13	N
271	hsa-mir-675-3p	23.091	3	20	N
272	hsa-mir-128	24.841	3	22	N
273	hsa-mir-23b-5p	25.495	3	22	N
274	hsa-mir-181c-3p	26.472	3	23	N
275	hsa-let-7f-5p	23.360	3	20	N
276	hsa-mir-1225-3p	18.570	3	15	N
277	hsa-mir-301b	27.920	3	25	N
278	hsa-mir-26b-5p	24.037	3	21	N
279	hsa-mir-885-5p	22.867	3	20	N
280	hsa-mir-4286	19.491	3	16	N
281	hsa-mir-3622a-5p	22.470	3	19	N
282	hsa-mir-3185	24.752	3	22	N
283	hsa-mir-629-5p	26.306	3	23	N
284	hsa-mir-4296	24.150	3	21	N
285	hsa-mir-31-5p	28.557	3	25	N
286	hsa-mir-483-5p	22.476	3	19	N
287	hsa-mir-23a-3p	21.700	3	19	N
288	hsa-mir-301a-3p	26.545	3	23	N
289	hsa-mir-181d	24.182	3	21	N
290	hsa-mir-99a-5p	21.079	3	18	N
291	hsa-mir-330-5p	24.935	3	22	Y
292	hsa-mir-335-5p	25.947	3	23	N
293	hsa-mir-4289	27.565	3	24	N
294	hsa-mir-146b-5p	25.947	3	23	N
295	hsa-mir-744-5p	27.375	3	24	N
296	hsa-mir-2355-5p	30.411	3	27	N
