* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006GGC
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\90.eds
* Experiment Name = _C3006GGC
* Experiment Run End Time = 2013-04-13 05:08:38 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
290	hsa-mir-99a-5p	16.099	3	13	N
291	hsa-mir-330-5p	17.197	3	14	N
292	hsa-mir-335-5p	19.661	3	16	N
293	hsa-mir-4289	19.849	3	17	N
294	hsa-mir-146b-5p	22.233	3	19	N
295	hsa-mir-744-5p	19.213	3	16	N
296	hsa-mir-2355-5p	22.776	3	19	N
297	hsa-mir-16-5p	17.685	3	15	N
298	hsa-mir-490-3p	17.505	3	14	N
299	hsa-mir-34c-3p	15.272	3	12	N
300	hsa-mir-136-5p	25.290	3	22	N
301	hsa-mir-106b-5p	16.923	3	14	N
302	hsa-mir-196b-3p	18.580	3	15	N
303	hsa-mir-378a-5p	17.783	3	15	N
304	hsa-mir-145-3p	24.469	3	21	N
305	hsa-mir-320e	17.798	3	14	N
306	hsa-mir-874	19.334	3	16	Y
307	hsa-mir-4274	13.402	3	10	N
308	hsa-mir-200a-3p	25.143	3	22	N
309	hsa-mir-340-3p	25.961	3	23	N
310	hsa-mir-1260b	13.236	3	10	Y
311	hsa-mir-126-3p	17.330	3	14	N
312	hsa-mir-326	14.810	3	12	N
313	hsa-mir-223-3p	18.566	3	15	N
314	hsa-mir-219-1-3p	18.443	3	15	N
315	hsa-mir-25-3p	18.312	3	15	N
316	hsa-mir-210	17.906	3	15	N
317	hsa-mir-19a-3p	19.098	3	16	N
318	hsa-mir-17-3p	19.998	3	17	Y
319	hsa-mir-151a-5p	17.006	3	14	N
320	hsa-mir-320a	14.801	3	12	N
