* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009SHL
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\569.eds
* Experiment Name = _C3009SHL
* Experiment Run End Time = 2013-05-01 09:00:30 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
205	hsa-mir-133a	28.144	3	25	N
206	hsa-mir-379-5p	28.707	3	25	N
207	hsa-mir-27a-3p	16.100	3	13	N
208	hsa-mir-664a-3p	25.537	3	22	N
209	hsa-mir-185-5p	19.257	3	16	N
210	hsa-mir-519b-5p	24.913	3	22	N
211	hsa-mir-4258	23.206	3	20	N
212	hsa-mir-141-3p	28.569	3	25	N
213	hsa-mir-370	24.482	3	21	N
214	hsa-let-7f-2-3p	25.166	3	22	N
215	hsa-mir-23b-3p	17.983	3	15	N
216	hsa-mir-378h	22.472	3	19	N
217	hsa-mir-122-5p	9.478	3	6	N
218	hsa-mir-424-3p	25.623	3	22	N
219	hsa-mir-542-5p	28.297	3	25	Y
220	hsa-mir-433	24.576	3	21	N
221	hsa-mir-140-3p	20.926	3	18	N
222	hsa-mir-1976	23.373	3	20	N
223	hsa-mir-24-3p	16.676	3	13	N
224	hsa-let-7d-5p	21.617	3	18	N
225	hsa-mir-215	21.557	3	18	N
226	hsa-mir-548d-5p	25.157	3	22	N
227	hsa-mir-130b-3p	18.510	3	15	N
228	hsa-mir-1183	21.493	3	18	N
229	hsa-let-7a-5p	23.219	3	20	N
230	hsa-mir-4505	19.041	3	16	N
231	hsa-mir-208a	20.881	3	18	N
232	hsa-mir-211-5p	28.182	3	25	Y
233	hsa-mir-1247-5p	20.673	3	18	N
234	hsa-mir-378g	17.648	3	15	N
235	hsa-mir-485-3p	24.595	3	21	N
236	hsa-mir-9-5p	30.340	3	27	Y
237	hsa-mir-148a-3p	13.430	3	10	N
238	hsa-mir-5095	24.188	3	21	N
239	hsa-mir-409-3p	25.924	3	23	N
240	hsa-mir-361-5p	21.945	3	19	N
241	hsa-mir-331-3p	27.171	3	24	N
242	hsa-mir-30c-5p	21.354	3	18	N
243	hsa-mir-487b	26.104	3	23	N
244	hsa-mir-32-5p	24.335	3	21	N
245	hsa-mir-3176	24.299	3	21	N
246	hsa-mir-192-5p	16.705	3	13	N
247	hsa-mir-181a-5p	26.169	3	23	Y
248	hsa-mir-1287	24.049	3	21	N
249	hsa-mir-378e	21.497	3	18	N
250	hsa-mir-320b	17.332	3	14	N
251	hsa-mir-671-3p	22.675	3	19	N
252	hsa-mir-374a-5p	24.971	3	22	N
253	hsa-mir-450a-5p	29.412	3	26	N
254	hsa-mir-3613-3p	25.601	3	22	Y
255	hsa-mir-342-3p	20.701	3	17	N
256	hsa-mir-3689a-5p	26.774	3	24	N
257	hsa-mir-4302	25.383	3	22	N
258	hsa-mir-183-5p	26.915	3	24	N
259	hsa-mir-27b-3p	15.859	3	13	N
260	hsa-mir-15b-5p	18.686	3	15	N
261	hsa-mir-424-5p	18.461	3	15	N
262	hsa-mir-373-5p	20.366	3	17	N
263	hsa-mir-374b-5p	24.046	3	21	N
264	hsa-mir-375	19.361	3	16	N
265	hsa-mir-574-3p	19.094	3	16	N
266	hsa-mir-4524a-3p	26.199	3	23	N
