* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3009UA6
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\545.eds
* Experiment Name = _C3009UA6
* Experiment Run End Time = 2013-06-26 04:01:55 AM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
170	hsa-mir-3183	21.953	3	19	N
171	hsa-mir-532-3p	19.739	3	17	N
172	hsa-mir-542-3p	26.146	3	23	N
173	hsa-mir-199a-3p	21.802	3	19	N
174	hsa-mir-337-3p	23.415	3	20	N
175	hsa-mir-4301	18.581	3	15	N
176	hsa-mir-381-3p	20.167	3	17	N
177	hsa-mir-412	19.789	3	17	N
178	hsa-mir-505-3p	20.444	3	17	N
179	hsa-mir-136-3p	25.946	3	23	Y
180	hsa-mir-363-3p	24.291	3	21	Y
181	hsa-mir-1301	19.713	3	17	N
182	hsa-let-7g-3p	18.516	3	16	N
183	hsa-mir-598	22.005	3	19	N
184	hsa-mir-221-3p	18.953	3	16	N
185	hsa-mir-28-3p	19.709	3	16	Y
186	hsa-mir-629-3p	18.953	3	16	N
187	hsa-mir-4267	19.252	3	16	N
188	hsa-mir-3131	16.843	3	14	N
189	hsa-mir-124-3p	20.999	3	18	N
190	hsa-mir-155-5p	25.101	3	22	N
191	hsa-mir-486-3p	23.905	3	21	N
192	hsa-mir-26a-5p	20.994	3	18	N
193	hsa-mir-98-5p	28.680	3	25	N
194	hsa-mir-144-3p	23.870	3	21	N
195	hsa-mir-20a-5p	20.992	3	18	N
196	hsa-mir-195-5p	21.356	3	18	N
197	hsa-mir-3191-3p	18.486	3	15	N
198	hsa-mir-4454	16.252	3	13	N
199	hsa-mir-766-3p	15.301	3	12	N
200	hsa-mir-99b-5p	22.623	3	19	N
201	hsa-mir-140-5p	27.790	3	24	N
202	hsa-let-7d-3p	19.393	3	16	N
203	hsa-mir-328	19.184	3	16	N
204	hsa-mir-652-3p	22.652	3	19	N
205	hsa-mir-133a	22.956	3	20	N
206	hsa-mir-379-5p	26.545	3	23	N
207	hsa-mir-27a-3p	20.067	3	17	N
208	hsa-mir-664a-3p	21.582	3	18	N
209	hsa-mir-185-5p	21.308	3	18	N
210	hsa-mir-519b-5p	20.711	3	18	N
211	hsa-mir-4258	18.165	3	15	N
212	hsa-mir-141-3p	24.724	3	22	N
213	hsa-mir-370	19.522	3	16	N
214	hsa-let-7f-2-3p	24.297	3	21	N
215	hsa-mir-23b-3p	19.835	3	17	N
216	hsa-mir-378h	22.300	3	19	N
217	hsa-mir-122-5p	13.976	3	11	N
218	hsa-mir-424-3p	21.604	3	18	N
219	hsa-mir-542-5p	23.815	3	21	N
220	hsa-mir-433	20.179	3	17	N
221	hsa-mir-140-3p	22.176	3	19	N
222	hsa-mir-1976	17.906	3	15	N
223	hsa-mir-24-3p	19.062	3	16	N
224	hsa-let-7d-5p	24.056	3	21	N
225	hsa-mir-215	25.083	3	22	N
226	hsa-mir-548d-5p	19.578	3	16	N
227	hsa-mir-130b-3p	19.277	3	16	N
228	hsa-mir-1183	16.140	3	13	N
229	hsa-let-7a-5p	25.397	3	22	N
230	hsa-mir-4505	15.563	3	12	N
231	hsa-mir-208a	21.887	3	19	N
232	hsa-mir-211-5p	23.720	3	20	N
233	hsa-mir-1247-5p	19.083	3	16	N
234	hsa-mir-378g	17.838	3	15	N
235	hsa-mir-485-3p	19.149	3	16	N
236	hsa-mir-9-5p	26.516	3	23	N
237	hsa-mir-148a-3p	17.271	3	14	N
238	hsa-mir-5095	20.065	3	17	N
239	hsa-mir-409-3p	23.677	3	20	N
240	hsa-mir-361-5p	23.925	3	21	N
241	hsa-mir-331-3p	22.274	3	19	N
242	hsa-mir-30c-5p	20.770	3	18	N
243	hsa-mir-487b	21.086	3	18	N
244	hsa-mir-32-5p	26.714	3	23	N
245	hsa-mir-3176	18.991	3	16	N
246	hsa-mir-192-5p	21.339	3	18	N
247	hsa-mir-181a-5p	22.679	3	20	N
248	hsa-mir-1287	21.538	3	18	N
249	hsa-mir-378e	20.460	3	17	N
250	hsa-mir-320b	16.913	3	14	N
251	hsa-mir-671-3p	18.578	3	15	N
252	hsa-mir-374a-5p	26.874	3	24	N
253	hsa-mir-450a-5p	29.209	3	26	N
254	hsa-mir-3613-3p	20.646	3	18	N
255	hsa-mir-342-3p	20.939	3	18	N
256	hsa-mir-3689a-5p	21.454	3	18	N
257	hsa-mir-4302	20.505	3	17	N
258	hsa-mir-183-5p	24.521	3	21	N
259	hsa-mir-27b-3p	21.226	3	18	N
260	hsa-mir-15b-5p	21.253	3	18	N
261	hsa-mir-424-5p	19.401	3	16	N
262	hsa-mir-373-5p	19.833	3	17	N
263	hsa-mir-374b-5p	25.732	3	23	N
264	hsa-mir-375	23.277	3	20	N
265	hsa-mir-574-3p	14.889	3	12	N
266	hsa-mir-4524a-3p	23.608	3	20	N
267	hsa-mir-191-3p	21.443	3	18	N
268	hsa-mir-17-5p	22.023	3	19	N
269	hsa-mir-7-1-3p	21.899	3	19	N
270	hsa-mir-720	15.371	3	12	N
