* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2012-12-07 13:11:03 PM EST
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2012-12-07 14:14:22 PM EST
* Calibration NED is expired  = Yes
* Calibration NED performed on  = 2012-12-07 14:37:51 PM EST
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2012-12-07 13:01:48 PM EST
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2012-12-07 14:25:41 PM EST
* Calibration SYBR is expired  = Yes
* Calibration SYBR performed on  = 2012-12-07 14:04:04 PM EST
* Calibration TAMRA is expired  = Yes
* Calibration TAMRA performed on  = 2012-12-07 14:46:31 PM EST
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2012-12-07 13:34:56 PM EST
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2012-12-07 13:52:46 PM EST
* Chemistry = SYBR_GREEN
* Experiment Barcode = C3006BRB
* Experiment Comments = 
* Experiment File Name = E:\untitled folder\251.eds
* Experiment Name = _C3006BRB
* Experiment Run End Time = 2013-04-13 19:40:38 PM EDT
* Experiment Type = Standard Curve
* Experiment User Name = 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Baseline Start	Baseline End	MTP
234	hsa-mir-378g	22.868	3	20	N
235	hsa-mir-485-3p	25.736	3	23	N
236	hsa-mir-9-5p	31.605	3	28	N
237	hsa-mir-148a-3p	19.302	3	16	N
238	hsa-mir-5095	26.529	3	23	Y
239	hsa-mir-409-3p	24.733	3	21	N
240	hsa-mir-361-5p	24.535	3	21	N
241	hsa-mir-331-3p	27.379	3	24	Y
242	hsa-mir-30c-5p	22.124	3	19	N
243	hsa-mir-487b	24.567	3	21	N
244	hsa-mir-32-5p	26.873	3	24	N
245	hsa-mir-3176	25.679	3	23	N
246	hsa-mir-192-5p	23.781	3	21	N
247	hsa-mir-181a-5p	26.947	3	24	N
248	hsa-mir-1287	22.317	3	19	N
249	hsa-mir-378e	26.195	3	23	Y
250	hsa-mir-320b	21.106	3	18	N
251	hsa-mir-671-3p	22.867	3	20	N
252	hsa-mir-374a-5p	24.290	3	21	N
253	hsa-mir-450a-5p	30.226	3	27	N
254	hsa-mir-3613-3p	27.150	3	24	N
255	hsa-mir-342-3p	22.446	3	19	N
256	hsa-mir-3689a-5p	27.876	3	25	N
257	hsa-mir-4302	26.810	3	24	N
258	hsa-mir-183-5p	28.878	3	25	N
259	hsa-mir-27b-3p	20.942	3	18	N
260	hsa-mir-15b-5p	18.865	3	16	N
261	hsa-mir-424-5p	18.434	3	15	N
262	hsa-mir-373-5p	17.979	3	15	N
263	hsa-mir-374b-5p	23.925	3	21	N
264	hsa-mir-375	24.156	3	21	N
265	hsa-mir-574-3p	20.897	3	18	N
266	hsa-mir-4524a-3p	31.494	3	28	N
267	hsa-mir-191-3p	27.334	3	24	N
268	hsa-mir-17-5p	21.867	3	19	N
269	hsa-mir-7-1-3p	27.059	3	24	Y
270	hsa-mir-720	20.493	3	17	N
271	hsa-mir-675-3p	22.254	3	19	N
272	hsa-mir-128	23.724	3	21	N
273	hsa-mir-23b-5p	28.669	3	26	N
274	hsa-mir-181c-3p	28.229	3	25	Y
275	hsa-let-7f-5p	24.049	3	21	Y
276	hsa-mir-1225-3p	22.309	3	19	N
277	hsa-mir-301b	28.481	3	25	N
278	hsa-mir-26b-5p	21.737	3	19	N
279	hsa-mir-885-5p	23.221	3	20	N
280	hsa-mir-4286	22.401	3	19	N
281	hsa-mir-3622a-5p	23.129	3	20	Y
282	hsa-mir-3185	24.449	3	21	N
283	hsa-mir-629-5p	24.222	3	21	N
284	hsa-mir-4296	24.553	3	21	N
285	hsa-mir-31-5p	28.779	3	26	N
286	hsa-mir-483-5p	24.096	3	21	N
287	hsa-mir-23a-3p	19.363	3	16	N
288	hsa-mir-301a-3p	27.639	3	24	N
289	hsa-mir-181d	27.167	3	24	N
290	hsa-mir-99a-5p	23.178	3	20	N
291	hsa-mir-330-5p	26.128	3	23	N
292	hsa-mir-335-5p	23.024	3	20	N
293	hsa-mir-4289	26.975	3	24	N
294	hsa-mir-146b-5p	24.131	3	21	N
295	hsa-mir-744-5p	24.174	3	21	N
296	hsa-mir-2355-5p	Undetermined	3	35	Y
297	hsa-mir-16-5p	17.987	3	15	N
298	hsa-mir-490-3p	20.276	3	17	N
299	hsa-mir-34c-3p	21.901	3	19	N
300	hsa-mir-136-5p	29.720	3	26	Y
301	hsa-mir-106b-5p	22.142	3	19	N
302	hsa-mir-196b-3p	26.420	3	23	N
303	hsa-mir-378a-5p	26.120	3	23	Y
304	hsa-mir-145-3p	25.481	3	22	N
305	hsa-mir-320e	25.113	3	22	Y
306	hsa-mir-874	28.251	3	25	Y
307	hsa-mir-4274	22.317	3	19	N
308	hsa-mir-200a-3p	29.742	3	27	N
309	hsa-mir-340-3p	27.207	3	24	N
310	hsa-mir-1260b	20.928	3	18	N
311	hsa-mir-126-3p	18.367	3	15	N
312	hsa-mir-326	23.427	3	20	N
313	hsa-mir-223-3p	18.413	3	15	N
314	hsa-mir-219-1-3p	27.466	3	24	N
315	hsa-mir-25-3p	19.545	3	16	N
316	hsa-mir-210	27.209	3	24	N
317	hsa-mir-19a-3p	22.129	3	19	N
318	hsa-mir-17-3p	29.351	3	26	Y
319	hsa-mir-151a-5p	21.955	3	19	N
320	hsa-mir-320a	19.090	3	16	N
321	hsa-mir-625-3p	25.243	3	22	N
322	hsa-mir-15b-3p	24.685	3	22	N
323	hsa-mir-30a-5p	21.141	3	18	N
324	hsa-mir-206	27.655	3	24	N
325	hsa-mir-4538	22.327	3	19	N
326	hsa-mir-1237-3p	24.382	3	21	N
327	hsa-mir-19b-3p	22.216	3	19	N
328	hsa-mir-142-3p	21.250	3	18	N
329	hsa-mir-30e-5p	21.472	3	18	N
330	hsa-mir-499a-5p	27.654	3	24	N
331	hsa-mir-1307-3p	25.689	3	23	N
332	hsa-mir-500a-5p	26.929	3	24	N
333	hsa-mir-204-5p	28.090	3	25	N
334	hsa-mir-20b-5p	22.053	3	19	N
335	hsa-mir-200c-3p	27.380	3	24	Y
336	hsa-mir-190a	28.538	3	25	N
337	hsa-mir-193b-3p	25.834	3	22	N
338	hsa-mir-425-3p	27.178	3	24	N
339	hsa-mir-576-5p	28.192	3	25	N
340	hsa-mir-590-3p	27.064	3	24	N
341	hsa-mir-10b-5p	24.422	3	21	N
342	hsa-mir-96-5p	32.519	3	29	N
343	hsa-mir-1277-3p	32.155	3	29	N
344	hsa-mir-486-5p	17.148	3	14	N
345	hsa-mir-188-5p	25.956	3	23	N
346	hsa-mir-615-5p	26.463	3	23	N
347	hsa-mir-30a-3p	24.981	3	22	N
348	hsa-mir-378i	27.450	3	24	N
349	hsa-mir-93-5p	21.897	3	19	N
350	hsa-mir-154-5p	26.859	3	24	N
351	hsa-mir-425-5p	23.619	3	21	N
352	hsa-mir-362-3p	26.822	3	24	N
353	hsa-mir-92a-3p	18.151	3	15	N
354	hsa-mir-222-3p	22.274	3	19	N
355	hsa-mir-296-5p	26.358	3	23	Y
356	hsa-mir-365a-3p	24.922	3	22	N
357	hsa-mir-551b-3p	29.963	3	27	N
358	hsa-mir-2467-3p	24.645	3	21	N
359	hsa-mir-2355-3p	29.382	3	26	N
360	hsa-mir-200b-3p	29.352	3	26	N
361	hsa-mir-18a-5p	24.847	3	21	N
362	hsa-mir-142-5p	21.261	3	18	N
363	hsa-mir-487a	28.167	3	25	N
